Z,element,channel,delta1_eV,delta2_eV,beta_mrad,sigma_ratio_db_over_temari,reconstruction_check_rel,clamp_weight_temari,clamp_weight_db
62,Sm,M3,0,200,30,1.023554,5.182e-05,0.000e+00,3.253e-05
62,Sm,M3,0,200,100,0.948561,2.509e-04,0.000e+00,2.743e-05
62,Sm,M3,0,50,10,1.109837,1.682e-05,0.000e+00,1.388e-04
62,Sm,M3,0,50,30,1.020619,1.306e-05,0.000e+00,1.255e-04
62,Sm,M3,0,50,100,0.924871,2.337e-04,0.000e+00,1.094e-04
62,Sm,M3,50,150,10,1.081658,4.212e-05,0.000e+00,0.000e+00
62,Sm,M3,50,150,30,1.025938,5.255e-05,0.000e+00,0.000e+00
62,Sm,M3,50,150,100,0.959568,2.476e-04,0.000e+00,0.000e+00
62,Sm,M4,0,100,10,0.975991,9.523e-05,0.000e+00,4.221e-05
62,Sm,M4,0,100,30,0.951752,1.508e-04,0.000e+00,4.122e-05
62,Sm,M4,0,100,100,0.925856,1.983e-04,0.000e+00,4.078e-05
62,Sm,M4,0,200,10,1.017526,1.204e-04,0.000e+00,1.069e-05
62,Sm,M4,0,200,30,0.993034,1.686e-04,0.000e+00,1.024e-05
62,Sm,M4,0,200,100,0.964649,2.166e-04,0.000e+00,1.001e-05
62,Sm,M4,0,50,10,0.901130,1.147e-04,0.000e+00,4.121e-05
62,Sm,M4,0,50,30,0.878129,1.797e-04,0.000e+00,4.069e-05
62,Sm,M4,0,50,100,0.854785,2.213e-04,0.000e+00,4.051e-05
62,Sm,M4,50,150,10,1.075019,1.099e-04,0.000e+00,0.000e+00
62,Sm,M4,50,150,30,1.047150,1.506e-04,0.000e+00,0.000e+00
62,Sm,M4,50,150,100,1.015690,2.049e-04,0.000e+00,0.000e+00
62,Sm,M5,0,100,10,0.976591,9.150e-05,0.000e+00,5.631e-05
62,Sm,M5,0,100,30,0.952476,1.454e-04,0.000e+00,5.495e-05
62,Sm,M5,0,100,100,0.927383,1.959e-04,0.000e+00,5.436e-05
62,Sm,M5,0,200,10,1.016646,1.194e-04,0.000e+00,1.441e-05
62,Sm,M5,0,200,30,0.992287,1.664e-04,0.000e+00,1.378e-05
62,Sm,M5,0,200,100,0.964636,2.176e-04,0.000e+00,1.348e-05
62,Sm,M5,0,50,10,0.905491,1.077e-04,0.000e+00,5.418e-05
62,Sm,M5,0,50,30,0.882563,1.727e-04,0.000e+00,5.347e-05
62,Sm,M5,0,50,100,0.860067,2.161e-04,0.000e+00,5.321e-05
62,Sm,M5,50,150,10,1.073122,1.103e-04,0.000e+00,0.000e+00
62,Sm,M5,50,150,30,1.045394,1.498e-04,0.000e+00,0.000e+00
62,Sm,M5,50,150,100,1.014555,2.063e-04,0.000e+00,0.000e+00
63,Eu,L1,0,100,10,0.999742,1.095e-05,0.000e+00,1.223e-04
63,Eu,L1,0,100,30,0.981870,8.724e-06,0.000e+00,1.227e-04
63,Eu,L1,0,100,100,0.928741,1.345e-05,0.000e+00,1.259e-04
63,Eu,L1,0,200,10,0.998326,1.729e-05,0.000e+00,2.765e-05
63,Eu,L1,0,200,30,0.980334,1.533e-05,0.000e+00,2.765e-05
63,Eu,L1,0,200,100,0.926403,2.013e-05,0.000e+00,2.832e-05
63,Eu,L1,0,50,10,1.002470,1.014e-05,0.000e+00,1.205e-04
63,Eu,L1,0,50,30,0.984860,7.511e-06,0.000e+00,1.209e-04
63,Eu,L1,0,50,100,0.932625,1.117e-05,0.000e+00,1.239e-04
63,Eu,L1,50,150,10,0.996886,1.543e-05,0.000e+00,0.000e+00
63,Eu,L1,50,150,30,0.978748,1.356e-05,0.000e+00,0.000e+00
63,Eu,L1,50,150,100,0.924429,1.890e-05,0.000e+00,0.000e+00
63,Eu,L2,0,100,10,1.119473,1.068e-05,0.000e+00,1.473e-04
63,Eu,L2,0,100,30,1.098869,1.320e-05,0.000e+00,1.462e-04
63,Eu,L2,0,100,100,1.043874,4.824e-05,0.000e+00,1.434e-04
63,Eu,L2,0,200,10,1.105256,2.672e-05,0.000e+00,3.396e-05
63,Eu,L2,0,200,30,1.085439,2.864e-05,0.000e+00,3.356e-05
63,Eu,L2,0,200,100,1.032558,5.927e-05,0.000e+00,3.267e-05
63,Eu,L2,0,50,10,1.139902,3.575e-06,0.000e+00,1.412e-04
63,Eu,L2,0,50,30,1.118286,5.338e-07,0.000e+00,1.405e-04
63,Eu,L2,0,50,100,1.060319,3.730e-05,0.000e+00,1.385e-04
63,Eu,L2,50,150,10,1.094664,2.885e-05,0.000e+00,0.000e+00
63,Eu,L2,50,150,30,1.075439,3.056e-05,0.000e+00,0.000e+00
63,Eu,L2,50,150,100,1.024214,6.102e-05,0.000e+00,0.000e+00
63,Eu,L3,0,100,10,1.124960,1.092e-05,0.000e+00,1.492e-04
63,Eu,L3,0,100,30,1.102679,1.307e-05,0.000e+00,1.479e-04
63,Eu,L3,0,100,100,1.044642,4.279e-05,0.000e+00,1.449e-04
63,Eu,L3,0,200,10,1.111393,2.866e-05,0.000e+00,3.452e-05
63,Eu,L3,0,200,30,1.090031,3.013e-05,0.000e+00,3.404e-05
63,Eu,L3,0,200,100,1.034359,5.719e-05,0.000e+00,3.306e-05
63,Eu,L3,0,50,10,1.144234,4.401e-06,0.000e+00,1.429e-04
63,Eu,L3,0,50,30,1.120747,1.660e-06,0.000e+00,1.421e-04
63,Eu,L3,0,50,100,1.059326,3.040e-05,0.000e+00,1.399e-04
63,Eu,L3,50,150,10,1.101343,3.108e-05,0.000e+00,0.000e+00
63,Eu,L3,50,150,30,1.080686,3.237e-05,0.000e+00,0.000e+00
63,Eu,L3,50,150,100,1.026898,5.879e-05,0.000e+00,0.000e+00
63,Eu,M1,0,100,10,0.949997,9.605e-06,0.000e+00,1.298e-04
63,Eu,M1,0,100,30,0.894839,2.524e-05,0.000e+00,1.289e-04
63,Eu,M1,0,100,100,0.836066,2.165e-04,0.000e+00,1.070e-04
63,Eu,M1,0,200,10,0.949787,3.140e-05,0.000e+00,3.102e-05
63,Eu,M1,0,200,30,0.895775,5.544e-07,0.000e+00,3.051e-05
63,Eu,M1,0,200,100,0.846203,2.080e-04,0.000e+00,2.505e-05
63,Eu,M1,0,50,10,0.951879,1.373e-06,0.000e+00,1.242e-04
63,Eu,M1,0,50,30,0.895138,3.558e-05,0.000e+00,1.239e-04
63,Eu,M1,0,50,100,0.818047,2.325e-04,0.000e+00,1.047e-04
63,Eu,M1,50,150,10,0.948453,3.037e-05,0.000e+00,0.000e+00
63,Eu,M1,50,150,30,0.895276,3.061e-07,0.000e+00,0.000e+00
63,Eu,M1,50,150,100,0.857008,1.974e-04,0.000e+00,0.000e+00
63,Eu,M2,0,100,10,1.106108,8.312e-06,0.000e+00,1.463e-04
63,Eu,M2,0,100,30,1.020075,6.334e-06,0.000e+00,1.264e-04
63,Eu,M2,0,100,100,0.920548,1.867e-04,0.000e+00,1.013e-04
63,Eu,M2,0,200,10,1.096495,2.083e-05,0.000e+00,3.556e-05
63,Eu,M2,0,200,30,1.023273,2.937e-05,0.000e+00,3.036e-05
63,Eu,M2,0,200,100,0.934839,2.056e-04,0.000e+00,2.390e-05
63,Eu,M2,0,50,10,1.117651,2.480e-05,0.000e+00,1.372e-04
63,Eu,M2,0,50,30,1.012316,4.693e-07,0.000e+00,1.208e-04
63,Eu,M2,0,50,100,0.893671,1.909e-04,0.000e+00,9.915e-05
63,Eu,M2,50,150,10,1.090136,2.299e-05,0.000e+00,0.000e+00
63,Eu,M2,50,150,30,1.028461,2.854e-05,0.000e+00,0.000e+00
63,Eu,M2,50,150,100,0.951752,2.003e-04,0.000e+00,0.000e+00
63,Eu,M3,0,100,10,1.093835,2.183e-06,0.000e+00,1.515e-04
63,Eu,M3,0,100,30,1.016946,1.997e-05,0.000e+00,1.345e-04
63,Eu,M3,0,100,100,0.929711,2.195e-04,0.000e+00,1.132e-04
63,Eu,M3,0,200,10,1.084201,3.675e-05,0.000e+00,3.731e-05
63,Eu,M3,0,200,30,1.018371,4.793e-05,0.000e+00,3.273e-05
63,Eu,M3,0,200,100,0.940368,2.412e-04,0.000e+00,2.712e-05
63,Eu,M3,0,50,10,1.105514,1.812e-05,0.000e+00,1.411e-04
63,Eu,M3,0,50,30,1.011875,6.349e-06,0.000e+00,1.271e-04
63,Eu,M3,0,50,100,0.908492,2.160e-04,0.000e+00,1.092e-04
63,Eu,M3,50,150,10,1.077485,4.065e-05,0.000e+00,0.000e+00
63,Eu,M3,50,150,30,1.022015,5.014e-05,0.000e+00,0.000e+00
63,Eu,M3,50,150,100,0.954307,2.405e-04,0.000e+00,0.000e+00
63,Eu,M4,0,100,10,0.947546,9.159e-05,0.000e+00,3.561e-05
63,Eu,M4,0,100,30,0.924735,1.469e-04,0.000e+00,3.478e-05
63,Eu,M4,0,100,100,0.899590,1.960e-04,0.000e+00,3.442e-05
63,Eu,M4,0,200,10,0.998002,1.166e-04,0.000e+00,8.905e-06
63,Eu,M4,0,200,30,0.974805,1.613e-04,0.000e+00,8.532e-06
63,Eu,M4,0,200,100,0.947034,2.116e-04,0.000e+00,8.344e-06
63,Eu,M4,0,50,10,0.860099,1.088e-04,0.000e+00,3.537e-05
63,Eu,M4,0,50,30,0.838751,1.664e-04,0.000e+00,3.493e-05
63,Eu,M4,0,50,100,0.816437,2.179e-04,0.000e+00,3.478e-05
63,Eu,M4,50,150,10,1.064652,1.070e-04,0.000e+00,0.000e+00
63,Eu,M4,50,150,30,1.037570,1.480e-04,0.000e+00,0.000e+00
63,Eu,M4,50,150,100,1.006264,1.992e-04,0.000e+00,0.000e+00
63,Eu,M5,0,100,10,0.946415,8.724e-05,0.000e+00,4.813e-05
63,Eu,M5,0,100,30,0.923832,1.423e-04,0.000e+00,4.698e-05
63,Eu,M5,0,100,100,0.899619,1.915e-04,0.000e+00,4.648e-05
63,Eu,M5,0,200,10,0.995800,1.149e-04,0.000e+00,1.217e-05
63,Eu,M5,0,200,30,0.972840,1.609e-04,0.000e+00,1.165e-05
63,Eu,M5,0,200,100,0.945916,2.110e-04,0.000e+00,1.139e-05
63,Eu,M5,0,50,10,0.862202,9.987e-05,0.000e+00,4.705e-05
63,Eu,M5,0,50,30,0.841040,1.607e-04,0.000e+00,4.643e-05
63,Eu,M5,0,50,100,0.819729,2.081e-04,0.000e+00,4.622e-05
63,Eu,M5,50,150,10,1.062546,1.076e-04,0.000e+00,0.000e+00
63,Eu,M5,50,150,30,1.035629,1.473e-04,0.000e+00,0.000e+00
63,Eu,M5,50,150,100,1.004978,2.017e-04,0.000e+00,0.000e+00
64,Gd,L1,0,100,10,0.996661,1.176e-05,0.000e+00,1.226e-04
64,Gd,L1,0,100,30,0.979709,9.582e-06,0.000e+00,1.225e-04
64,Gd,L1,0,100,100,0.927309,1.508e-05,0.000e+00,1.222e-04
64,Gd,L1,0,200,10,0.995154,1.763e-05,0.000e+00,2.769e-05
64,Gd,L1,0,200,30,0.978148,1.577e-05,0.000e+00,2.758e-05
64,Gd,L1,0,200,100,0.925130,2.041e-05,0.000e+00,2.744e-05
64,Gd,L1,0,50,10,0.999401,9.842e-06,0.000e+00,1.209e-04
64,Gd,L1,0,50,30,0.982586,7.569e-06,0.000e+00,1.209e-04
64,Gd,L1,0,50,100,0.930727,1.323e-05,0.000e+00,1.206e-04
64,Gd,L1,50,150,10,0.993704,1.656e-05,0.000e+00,0.000e+00
64,Gd,L1,50,150,30,0.976620,1.464e-05,0.000e+00,0.000e+00
64,Gd,L1,50,150,100,0.923412,1.941e-05,0.000e+00,0.000e+00
64,Gd,L2,0,100,10,1.110035,1.053e-05,0.000e+00,1.313e-04
64,Gd,L2,0,100,30,1.091119,1.304e-05,0.000e+00,1.303e-04
64,Gd,L2,0,100,100,1.038683,4.666e-05,0.000e+00,1.276e-04
64,Gd,L2,0,200,10,1.099788,2.516e-05,0.000e+00,3.016e-05
64,Gd,L2,0,200,30,1.081393,2.711e-05,0.000e+00,2.980e-05
64,Gd,L2,0,200,100,1.030275,5.790e-05,0.000e+00,2.895e-05
64,Gd,L2,0,50,10,1.123441,1.295e-06,0.000e+00,1.266e-04
64,Gd,L2,0,50,30,1.103949,4.197e-06,0.000e+00,1.260e-04
64,Gd,L2,0,50,100,1.049878,3.942e-05,0.000e+00,1.241e-04
64,Gd,L2,50,150,10,1.093000,2.517e-05,0.000e+00,0.000e+00
64,Gd,L2,50,150,30,1.074939,2.707e-05,0.000e+00,0.000e+00
64,Gd,L2,50,150,100,1.024752,5.779e-05,0.000e+00,0.000e+00
64,Gd,L3,0,100,10,1.116648,1.077e-05,0.000e+00,1.342e-04
64,Gd,L3,0,100,30,1.096181,1.332e-05,0.000e+00,1.330e-04
64,Gd,L3,0,100,100,1.040840,4.781e-05,0.000e+00,1.298e-04
64,Gd,L3,0,200,10,1.106662,2.722e-05,0.000e+00,3.094e-05
64,Gd,L3,0,200,30,1.086797,2.892e-05,0.000e+00,3.050e-05
64,Gd,L3,0,200,100,1.032920,5.733e-05,0.000e+00,2.950e-05
64,Gd,L3,0,50,10,1.129643,4.701e-07,0.000e+00,1.292e-04
64,Gd,L3,0,50,30,1.108494,3.598e-06,0.000e+00,1.284e-04
64,Gd,L3,0,50,100,1.051286,4.138e-05,0.000e+00,1.261e-04
64,Gd,L3,50,150,10,1.100041,2.748e-05,0.000e+00,0.000e+00
64,Gd,L3,50,150,30,1.080577,2.904e-05,0.000e+00,0.000e+00
64,Gd,L3,50,150,100,1.027768,5.710e-05,0.000e+00,0.000e+00
64,Gd,M1,0,100,10,0.943930,9.538e-06,0.000e+00,1.297e-04
64,Gd,M1,0,100,30,0.892138,1.658e-05,0.000e+00,1.258e-04
64,Gd,M1,0,100,100,0.839620,2.442e-04,0.000e+00,9.553e-05
64,Gd,M1,0,200,10,0.943730,3.039e-05,0.000e+00,3.090e-05
64,Gd,M1,0,200,30,0.892904,5.602e-06,0.000e+00,2.964e-05
64,Gd,M1,0,200,100,0.847417,2.355e-04,0.000e+00,2.208e-05
64,Gd,M1,0,50,10,0.945753,8.716e-07,0.000e+00,1.244e-04
64,Gd,M1,0,50,30,0.892531,2.381e-05,0.000e+00,1.214e-04
64,Gd,M1,0,50,100,0.824225,2.469e-04,0.000e+00,9.543e-05
64,Gd,M1,50,150,10,0.942412,2.980e-05,0.000e+00,0.000e+00
64,Gd,M1,50,150,30,0.892348,3.701e-06,0.000e+00,0.000e+00
64,Gd,M1,50,150,100,0.856175,2.392e-04,0.000e+00,0.000e+00
64,Gd,M2,0,100,10,1.101311,5.737e-07,0.000e+00,1.306e-04
64,Gd,M2,0,100,30,1.028019,1.953e-05,0.000e+00,1.111e-04
64,Gd,M2,0,100,100,0.933637,1.896e-04,0.000e+00,8.442e-05
64,Gd,M2,0,200,10,1.093355,2.424e-05,0.000e+00,3.154e-05
64,Gd,M2,0,200,30,1.028785,3.648e-05,0.000e+00,2.637e-05
64,Gd,M2,0,200,100,0.943094,1.975e-04,0.000e+00,1.959e-05
64,Gd,M2,0,50,10,1.109743,1.000e-05,0.000e+00,1.236e-04
64,Gd,M2,0,50,30,1.023437,1.946e-05,0.000e+00,1.078e-04
64,Gd,M2,0,50,100,0.912780,1.956e-04,0.000e+00,8.493e-05
64,Gd,M2,50,150,10,1.089005,2.296e-05,0.000e+00,0.000e+00
64,Gd,M2,50,150,30,1.031957,3.293e-05,0.000e+00,0.000e+00
64,Gd,M2,50,150,100,0.955351,1.943e-04,0.000e+00,0.000e+00
64,Gd,M3,0,100,10,1.089389,9.334e-06,0.000e+00,1.362e-04
64,Gd,M3,0,100,30,1.024141,3.154e-05,0.000e+00,1.179e-04
64,Gd,M3,0,100,100,0.941535,2.091e-04,0.000e+00,9.352e-05
64,Gd,M3,0,200,10,1.081382,3.965e-05,0.000e+00,3.332e-05
64,Gd,M3,0,200,30,1.023590,5.410e-05,0.000e+00,2.840e-05
64,Gd,M3,0,200,100,0.948046,2.298e-04,0.000e+00,2.204e-05
64,Gd,M3,0,50,10,1.098072,3.846e-06,0.000e+00,1.278e-04
64,Gd,M3,0,50,30,1.021618,2.620e-05,0.000e+00,1.131e-04
64,Gd,M3,0,50,100,0.925476,2.070e-04,0.000e+00,9.259e-05
64,Gd,M3,50,150,10,1.076659,3.982e-05,0.000e+00,0.000e+00
64,Gd,M3,50,150,30,1.025622,5.245e-05,0.000e+00,0.000e+00
64,Gd,M3,50,150,100,0.958033,2.290e-04,0.000e+00,0.000e+00
64,Gd,M4,0,100,10,0.993892,1.498e-04,0.000e+00,1.042e-05
64,Gd,M4,0,100,30,0.969604,1.961e-04,0.000e+00,1.017e-05
64,Gd,M4,0,100,100,0.939269,2.519e-04,0.000e+00,1.014e-05
64,Gd,M4,0,200,10,1.030630,1.574e-04,0.000e+00,2.513e-06
64,Gd,M4,0,200,30,1.006504,1.963e-04,0.000e+00,2.405e-06
64,Gd,M4,0,200,100,0.974645,2.492e-04,0.000e+00,2.369e-06
64,Gd,M4,0,50,10,0.919378,1.900e-04,0.000e+00,1.107e-05
64,Gd,M4,0,50,30,0.895584,2.319e-04,0.000e+00,1.093e-05
64,Gd,M4,0,50,100,0.866397,2.913e-04,0.000e+00,1.096e-05
64,Gd,M4,50,150,10,1.075739,1.421e-04,0.000e+00,0.000e+00
64,Gd,M4,50,150,30,1.049581,1.841e-04,0.000e+00,0.000e+00
64,Gd,M4,50,150,100,1.016392,2.361e-04,0.000e+00,0.000e+00
64,Gd,M5,0,100,10,0.992349,1.478e-04,0.000e+00,1.096e-05
64,Gd,M5,0,100,30,0.968248,1.994e-04,0.000e+00,1.064e-05
64,Gd,M5,0,100,100,0.938789,2.495e-04,0.000e+00,1.064e-05
64,Gd,M5,0,200,10,1.028625,1.577e-04,0.000e+00,2.662e-06
64,Gd,M5,0,200,30,1.004685,1.990e-04,0.000e+00,2.536e-06
64,Gd,M5,0,200,100,0.973598,2.495e-04,0.000e+00,2.505e-06
64,Gd,M5,0,50,10,0.919395,1.852e-04,0.000e+00,1.153e-05
64,Gd,M5,0,50,30,0.895764,2.359e-04,0.000e+00,1.132e-05
64,Gd,M5,0,50,100,0.867579,2.897e-04,0.000e+00,1.139e-05
64,Gd,M5,50,150,10,1.073878,1.430e-04,0.000e+00,0.000e+00
64,Gd,M5,50,150,30,1.047875,1.843e-04,0.000e+00,0.000e+00
64,Gd,M5,50,150,100,1.015343,2.342e-04,0.000e+00,0.000e+00
65,Tb,L1,0,100,10,0.992908,1.131e-05,0.000e+00,1.225e-04
65,Tb,L1,0,100,30,0.976417,8.960e-06,0.000e+00,1.231e-04
65,Tb,L1,0,100,100,0.924159,1.163e-05,0.000e+00,1.273e-04
65,Tb,L1,0,200,10,0.991405,1.648e-05,0.000e+00,2.766e-05
65,Tb,L1,0,200,30,0.974794,1.465e-05,0.000e+00,2.771e-05
65,Tb,L1,0,200,100,0.921991,1.750e-05,0.000e+00,2.862e-05
65,Tb,L1,0,50,10,0.995790,1.074e-05,0.000e+00,1.208e-04
65,Tb,L1,0,50,30,0.979553,7.828e-06,0.000e+00,1.214e-04
65,Tb,L1,0,50,100,0.927828,9.267e-06,0.000e+00,1.253e-04
65,Tb,L1,50,150,10,0.989875,1.466e-05,0.000e+00,0.000e+00
65,Tb,L1,50,150,30,0.973124,1.299e-05,0.000e+00,0.000e+00
65,Tb,L1,50,150,100,0.920108,1.635e-05,0.000e+00,0.000e+00
65,Tb,L2,0,100,10,1.119236,8.537e-06,0.000e+00,1.536e-04
65,Tb,L2,0,100,30,1.099894,1.096e-05,0.000e+00,1.526e-04
65,Tb,L2,0,100,100,1.045110,3.843e-05,0.000e+00,1.497e-04
65,Tb,L2,0,200,10,1.103535,2.462e-05,0.000e+00,3.542e-05
65,Tb,L2,0,200,30,1.085076,2.646e-05,0.000e+00,3.503e-05
65,Tb,L2,0,200,100,1.032949,5.226e-05,0.000e+00,3.410e-05
65,Tb,L2,0,50,10,1.141840,5.327e-06,0.000e+00,1.469e-04
65,Tb,L2,0,50,30,1.121334,2.569e-06,0.000e+00,1.462e-04
65,Tb,L2,0,50,100,1.062816,2.649e-05,0.000e+00,1.442e-04
65,Tb,L2,50,150,10,1.091777,2.652e-05,0.000e+00,0.000e+00
65,Tb,L2,50,150,30,1.073987,2.833e-05,0.000e+00,0.000e+00
65,Tb,L2,50,150,100,1.023905,5.376e-05,0.000e+00,0.000e+00
65,Tb,L3,0,100,10,1.124527,8.715e-06,0.000e+00,1.557e-04
65,Tb,L3,0,100,30,1.103268,1.056e-05,0.000e+00,1.544e-04
65,Tb,L3,0,100,100,1.044906,4.593e-05,0.000e+00,1.511e-04
65,Tb,L3,0,200,10,1.109736,2.660e-05,0.000e+00,3.599e-05
65,Tb,L3,0,200,30,1.089560,2.786e-05,0.000e+00,3.552e-05
65,Tb,L3,0,200,100,1.034309,5.880e-05,0.000e+00,3.447e-05
65,Tb,L3,0,50,10,1.145569,6.464e-06,0.000e+00,1.488e-04
65,Tb,L3,0,50,30,1.122843,4.145e-06,0.000e+00,1.480e-04
65,Tb,L3,0,50,100,1.059998,3.397e-05,0.000e+00,1.457e-04
65,Tb,L3,50,150,10,1.098731,2.898e-05,0.000e+00,0.000e+00
65,Tb,L3,50,150,30,1.079393,3.009e-05,0.000e+00,0.000e+00
65,Tb,L3,50,150,100,1.026589,6.083e-05,0.000e+00,0.000e+00
65,Tb,M1,0,100,10,0.934454,8.287e-06,0.000e+00,1.295e-04
65,Tb,M1,0,100,30,0.881123,2.488e-05,0.000e+00,1.297e-04
65,Tb,M1,0,100,100,0.813828,2.468e-04,0.000e+00,1.068e-04
65,Tb,M1,0,200,10,0.934405,2.814e-05,0.000e+00,3.079e-05
65,Tb,M1,0,200,30,0.882559,1.079e-06,0.000e+00,3.053e-05
65,Tb,M1,0,200,100,0.828792,2.453e-04,0.000e+00,2.483e-05
65,Tb,M1,0,50,10,0.936405,5.760e-07,0.000e+00,1.242e-04
65,Tb,M1,0,50,30,0.881220,3.615e-05,0.000e+00,1.249e-04
65,Tb,M1,0,50,100,0.789552,2.581e-04,0.000e+00,1.052e-04
65,Tb,M1,50,150,10,0.932974,2.706e-05,0.000e+00,0.000e+00
65,Tb,M1,50,150,30,0.882082,6.593e-07,0.000e+00,0.000e+00
65,Tb,M1,50,150,100,0.843146,2.392e-04,0.000e+00,0.000e+00
65,Tb,M2,0,100,10,1.099684,1.150e-05,0.000e+00,1.516e-04
65,Tb,M2,0,100,30,1.008234,6.388e-07,0.000e+00,1.310e-04
65,Tb,M2,0,100,100,0.896942,1.811e-04,0.000e+00,1.023e-04
65,Tb,M2,0,200,10,1.090321,1.696e-05,0.000e+00,3.668e-05
65,Tb,M2,0,200,30,1.014546,2.332e-05,0.000e+00,3.123e-05
65,Tb,M2,0,200,100,0.918669,1.837e-04,0.000e+00,2.392e-05
65,Tb,M2,0,50,10,1.111132,2.814e-05,0.000e+00,1.423e-04
65,Tb,M2,0,50,30,0.996347,7.430e-06,0.000e+00,1.256e-04
65,Tb,M2,0,50,100,0.859916,1.884e-04,0.000e+00,1.012e-04
65,Tb,M2,50,150,10,1.084003,1.925e-05,0.000e+00,0.000e+00
65,Tb,M2,50,150,30,1.022136,2.274e-05,0.000e+00,0.000e+00
65,Tb,M2,50,150,100,0.941646,1.757e-04,0.000e+00,0.000e+00
65,Tb,M3,0,100,10,1.086462,1.183e-06,0.000e+00,1.570e-04
65,Tb,M3,0,100,30,1.004584,1.148e-05,0.000e+00,1.391e-04
65,Tb,M3,0,100,100,0.906779,1.807e-04,0.000e+00,1.149e-04
65,Tb,M3,0,200,10,1.077080,3.300e-05,0.000e+00,3.848e-05
65,Tb,M3,0,200,30,1.008994,4.087e-05,0.000e+00,3.365e-05
65,Tb,M3,0,200,100,0.924402,2.044e-04,0.000e+00,2.730e-05
65,Tb,M3,0,50,10,1.097960,2.194e-05,0.000e+00,1.463e-04
65,Tb,M3,0,50,30,0.995346,2.686e-06,0.000e+00,1.319e-04
65,Tb,M3,0,50,100,0.875861,1.771e-04,0.000e+00,1.117e-04
65,Tb,M3,50,150,10,1.070465,3.712e-05,0.000e+00,0.000e+00
65,Tb,M3,50,150,30,1.015167,4.308e-05,0.000e+00,0.000e+00
65,Tb,M3,50,150,100,0.944386,2.019e-04,0.000e+00,0.000e+00
65,Tb,M4,0,100,10,0.892927,8.156e-05,0.000e+00,2.817e-05
65,Tb,M4,0,100,30,0.872583,1.255e-04,0.000e+00,2.754e-05
65,Tb,M4,0,100,100,0.849010,1.927e-04,0.000e+00,2.726e-05
65,Tb,M4,0,200,10,0.960702,1.070e-04,0.000e+00,6.883e-06
65,Tb,M4,0,200,30,0.939721,1.464e-04,0.000e+00,6.603e-06
65,Tb,M4,0,200,100,0.913208,2.080e-04,0.000e+00,6.458e-06
65,Tb,M4,0,50,10,0.782735,9.046e-05,0.000e+00,2.885e-05
65,Tb,M4,0,50,30,0.764262,1.297e-04,0.000e+00,2.850e-05
65,Tb,M4,0,50,100,0.744067,2.003e-04,0.000e+00,2.838e-05
65,Tb,M4,50,150,10,1.044860,1.015e-04,0.000e+00,0.000e+00
65,Tb,M4,50,150,30,1.019054,1.460e-04,0.000e+00,0.000e+00
65,Tb,M4,50,150,100,0.988061,2.033e-04,0.000e+00,0.000e+00
65,Tb,M5,0,100,10,0.887212,7.391e-05,0.000e+00,3.992e-05
65,Tb,M5,0,100,30,0.867345,1.210e-04,0.000e+00,3.899e-05
65,Tb,M5,0,100,100,0.845055,1.834e-04,0.000e+00,3.858e-05
65,Tb,M5,0,200,10,0.954989,1.028e-04,0.000e+00,9.877e-06
65,Tb,M5,0,200,30,0.934490,1.432e-04,0.000e+00,9.466e-06
65,Tb,M5,0,200,100,0.909131,2.019e-04,0.000e+00,9.257e-06
65,Tb,M5,0,50,10,0.779068,7.676e-05,0.000e+00,4.008e-05
65,Tb,M5,0,50,30,0.761039,1.207e-04,0.000e+00,3.957e-05
65,Tb,M5,0,50,100,0.742241,1.861e-04,0.000e+00,3.939e-05
65,Tb,M5,50,150,10,1.042315,1.005e-04,0.000e+00,0.000e+00
65,Tb,M5,50,150,30,1.016726,1.433e-04,0.000e+00,0.000e+00
65,Tb,M5,50,150,100,0.986463,2.001e-04,0.000e+00,0.000e+00
66,Dy,L1,0,100,10,0.989556,1.134e-05,0.000e+00,1.227e-04
66,Dy,L1,0,100,30,0.973710,9.158e-06,0.000e+00,1.233e-04
66,Dy,L1,0,100,100,0.921803,1.029e-05,0.000e+00,1.282e-04
66,Dy,L1,0,200,10,0.988004,1.622e-05,0.000e+00,2.768e-05
66,Dy,L1,0,200,30,0.972043,1.442e-05,0.000e+00,2.776e-05
66,Dy,L1,0,200,100,0.919764,1.650e-05,0.000e+00,2.880e-05
66,Dy,L1,0,50,10,0.992508,1.066e-05,0.000e+00,1.209e-04
66,Dy,L1,0,50,30,0.976905,7.964e-06,0.000e+00,1.216e-04
66,Dy,L1,0,50,100,0.925271,7.351e-06,0.000e+00,1.262e-04
66,Dy,L1,50,150,10,0.986436,1.451e-05,0.000e+00,0.000e+00
66,Dy,L1,50,150,30,0.970342,1.290e-05,0.000e+00,0.000e+00
66,Dy,L1,50,150,100,0.917976,1.558e-05,0.000e+00,0.000e+00
66,Dy,L2,0,100,10,1.119217,7.220e-06,0.000e+00,1.571e-04
66,Dy,L2,0,100,30,1.100465,9.527e-06,0.000e+00,1.561e-04
66,Dy,L2,0,100,100,1.045712,3.218e-05,0.000e+00,1.531e-04
66,Dy,L2,0,200,10,1.102786,2.348e-05,0.000e+00,3.622e-05
66,Dy,L2,0,200,30,1.084970,2.517e-05,0.000e+00,3.584e-05
66,Dy,L2,0,200,100,1.033180,4.684e-05,0.000e+00,3.490e-05
66,Dy,L2,0,50,10,1.142837,6.652e-06,0.000e+00,1.500e-04
